candidate_id,age,gender,race,education_level,years_experience,skills_score,interview_score,referral,department,location,disability_status,veteran_status,hired
104790,49,Female,White,Masters,29,31,5,No,Sales,New York,None,No,Yes
104791,45,Female,Asian,Masters,13,74,7,No,Marketing,Austin,None,No,Yes
104792,57,Male,Hispanic,Masters,29,68,8,No,Engineering,Chicago,None,No,Yes
104793,50,Male,White,Bachelors,20,74,8,Yes,Operations,Austin,Cognitive,No,No
104794,59,Male,Other,Masters,9,61,5,No,Operations,Remote,None,No,No
104795,59,Male,Black,High School,30,96,7,No,Engineering,Austin,None,No,Yes
104796,44,Male,Black,Bachelors,18,76,7,No,Engineering,New York,None,No,No
104797,43,Female,White,Masters,30,83,5,Yes,Marketing,Remote,None,Yes,No
104798,45,Male,White,PhD,7,83,6,Yes,Marketing,New York,None,No,Yes
104799,35,Male,Black,High School,22,37,8,No,Operations,San Francisco,None,No,No
104800,55,Male,Asian,Bachelors,30,61,5,No,HR,Austin,Physical,No,No
104801,44,Female,White,Bachelors,29,76,10,No,Marketing,San Francisco,None,No,Yes
104802,47,Female,White,High School,0,71,5,No,HR,Chicago,None,No,No
104803,60,Non-binary,White,Masters,22,76,5,Yes,Finance,Austin,None,No,No
104804,56,Male,White,High School,27,69,9,No,Finance,Austin,Cognitive,No,Yes
104805,38,Male,White,Masters,24,56,5,No,Finance,Remote,None,No,Yes
104806,57,Male,Hispanic,Masters,2,80,8,Yes,Sales,Austin,None,No,No
104807,58,Male,Black,Bachelors,15,73,8,No,Marketing,Austin,Physical,No,No
104808,25,Female,Other,High School,9,73,7,No,Finance,Remote,None,No,No
104809,50,Female,White,PhD,23,67,2,No,Sales,Chicago,None,No,Yes
104810,61,Female,Asian,Masters,21,32,6,No,Engineering,San Francisco,None,No,Yes
104811,47,Male,White,Bachelors,6,41,8,No,Sales,New York,None,No,No
104812,31,Male,White,Bachelors,4,52,6,No,Finance,New York,None,No,Yes
104813,46,Male,White,Bachelors,30,70,5,No,Sales,Remote,None,No,No
104814,23,Female,White,Bachelors,7,81,5,No,Sales,Austin,None,No,No
104815,34,Male,White,Bachelors,24,42,8,Yes,Engineering,Austin,None,No,No
104816,39,Male,White,Masters,0,85,6,No,HR,New York,None,No,Yes
104817,26,Male,White,Masters,3,86,9,Yes,Engineering,New York,Cognitive,Yes,Yes
104818,23,Male,White,Bachelors,20,69,10,No,Finance,Chicago,None,No,Yes
104819,40,Female,Asian,PhD,13,63,8,Yes,Engineering,Chicago,None,No,Yes
104820,22,Male,White,High School,21,54,4,No,Operations,San Francisco,None,No,Yes
104821,31,Non-binary,White,Bachelors,27,40,10,Yes,Engineering,Chicago,None,No,No
104822,56,Female,White,Masters,9,74,6,No,Operations,Chicago,None,No,No
104823,48,Male,Asian,Masters,25,28,8,No,Operations,Chicago,Physical,No,Yes
104824,57,Male,White,Bachelors,3,55,2,Yes,HR,New York,Physical,No,No
104825,45,Female,Asian,High School,0,76,4,No,Sales,New York,None,No,No
104826,36,Female,Black,Bachelors,25,79,7,No,HR,Chicago,None,Yes,Yes
104827,62,Male,White,Bachelors,12,70,7,No,Marketing,Austin,None,No,Yes
104828,56,Male,Black,Bachelors,21,83,8,No,Marketing,Remote,None,No,No
104829,27,Female,Black,Bachelors,11,47,8,No,Sales,San Francisco,None,No,No
104830,62,Female,White,Bachelors,19,59,7,No,HR,Austin,None,No,No
104831,51,Female,White,Masters,25,87,8,No,Marketing,Austin,None,No,No
104832,48,Female,White,Bachelors,11,37,2,No,Operations,Chicago,None,No,No
104833,39,Female,Asian,High School,1,69,7,No,HR,Austin,None,No,No
104834,57,Male,White,High School,15,55,8,No,Sales,Chicago,None,No,No
104835,44,Female,Asian,High School,5,80,7,Yes,Engineering,Remote,None,No,No
104836,48,Male,White,Bachelors,4,46,4,No,HR,Remote,None,No,No
104837,31,Male,Black,Masters,12,72,6,Yes,Marketing,San Francisco,None,No,No
104838,42,Female,White,Bachelors,8,66,6,No,Operations,New York,None,No,No
104839,52,Male,White,Bachelors,19,92,9,No,Engineering,Remote,None,No,No
104840,52,Male,White,High School,16,67,4,No,Engineering,Chicago,None,No,No
104841,53,Male,White,Bachelors,12,43,9,No,Sales,New York,None,No,Yes
104842,61,Female,White,High School,23,55,7,No,Operations,San Francisco,None,No,Yes
104843,32,Non-binary,Other,Masters,11,74,9,Yes,Finance,Chicago,None,Yes,Yes
104844,35,Male,Black,High School,24,68,8,No,Engineering,Remote,None,No,No
104845,41,Male,White,Masters,19,66,9,Yes,HR,Austin,Cognitive,No,Yes
104846,46,Male,White,Masters,17,98,6,No,Sales,Remote,None,No,Yes
104847,52,Female,Black,Bachelors,27,81,3,No,Engineering,New York,None,No,No
104848,61,Female,Hispanic,PhD,10,55,9,No,Operations,San Francisco,None,No,Yes
104849,44,Male,Asian,Bachelors,25,53,5,No,HR,Chicago,None,No,No
104850,50,Male,Hispanic,PhD,17,58,5,No,Sales,Remote,None,No,Yes
104851,53,Non-binary,Black,Bachelors,5,77,8,No,Marketing,Remote,None,No,Yes
104852,58,Female,White,Bachelors,7,63,7,No,Engineering,San Francisco,None,No,No
104853,46,Female,Hispanic,Masters,28,63,9,No,Engineering,Austin,None,No,Yes
104854,39,Male,Hispanic,High School,9,49,7,Yes,HR,Chicago,None,Yes,Yes
104855,25,Female,White,Bachelors,16,57,4,No,Engineering,San Francisco,None,No,No
104856,50,Male,Asian,PhD,28,76,9,No,Marketing,Remote,None,No,Yes
104857,45,Male,Black,Bachelors,21,66,7,No,Engineering,Chicago,None,No,Yes
104858,59,Male,Hispanic,Masters,14,52,7,No,Sales,Austin,None,No,No
104859,62,Female,Black,Bachelors,9,53,4,No,Finance,Remote,Sensory,No,No
104860,54,Non-binary,Hispanic,Masters,2,50,7,No,Finance,Remote,None,Yes,No
104861,62,Male,Hispanic,Bachelors,21,85,10,No,HR,Chicago,Sensory,No,Yes
104862,55,Male,White,Bachelors,19,71,6,No,Finance,Austin,None,No,No
104863,42,Female,White,PhD,13,100,8,No,Marketing,Remote,None,No,Yes
104864,23,Female,Hispanic,Bachelors,16,82,8,Yes,Operations,New York,None,No,Yes
104865,45,Non-binary,Hispanic,Bachelors,30,67,10,No,Marketing,Chicago,None,No,Yes
104866,27,Male,White,Masters,3,43,7,No,Operations,Austin,None,No,Yes
104867,57,Male,White,Bachelors,12,96,8,Yes,Operations,New York,None,No,Yes
104868,44,Female,Asian,Masters,19,50,6,No,Operations,Remote,None,No,Yes
104869,36,Female,Black,Masters,10,51,9,No,HR,Austin,None,No,Yes
104870,44,Male,Black,Masters,18,69,7,No,Engineering,San Francisco,None,No,Yes
104871,43,Male,White,Bachelors,13,79,4,No,Operations,Austin,None,No,No
104872,28,Male,White,Bachelors,4,62,4,No,Operations,Remote,None,Yes,No
104873,53,Female,White,Masters,17,57,5,Yes,Operations,New York,None,No,Yes
104874,24,Non-binary,White,Bachelors,13,59,7,No,Finance,Remote,None,No,Yes
104875,43,Male,White,High School,24,61,9,Yes,Sales,Chicago,None,No,Yes
104876,37,Female,White,High School,24,66,6,No,Sales,Austin,None,No,Yes
104877,30,Male,Other,Bachelors,4,65,4,No,Finance,Remote,None,No,No
104878,34,Female,White,Bachelors,27,70,6,No,Operations,Remote,None,No,Yes
104879,39,Female,Hispanic,Masters,13,60,10,Yes,Sales,New York,None,No,No
104880,30,Female,White,High School,4,38,3,No,Marketing,San Francisco,None,No,No
104881,24,Male,Asian,Bachelors,3,38,9,No,Finance,San Francisco,None,Yes,Yes
104882,43,Male,Black,Masters,10,75,7,Yes,HR,Chicago,None,No,Yes
104883,58,Female,White,Masters,18,67,5,No,Engineering,Remote,None,No,No
104884,45,Female,White,Masters,13,68,10,No,Operations,Remote,None,No,Yes
104885,47,Male,White,High School,5,72,6,Yes,Operations,Remote,None,No,Yes
104886,60,Female,Hispanic,High School,29,90,7,Yes,Operations,Remote,None,No,Yes
104887,45,Female,White,Masters,19,76,10,No,Marketing,Austin,None,No,Yes
104888,22,Female,White,PhD,21,83,6,No,Engineering,New York,None,No,Yes
104889,29,Male,White,PhD,26,52,6,No,Engineering,New York,None,No,No
104890,28,Female,Hispanic,Bachelors,18,52,9,No,Operations,Chicago,None,No,Yes
104891,43,Female,Black,Bachelors,2,69,6,Yes,Sales,New York,None,No,No
104892,39,Female,White,Bachelors,28,52,5,No,Operations,Austin,None,No,No
104893,23,Male,White,High School,1,73,8,No,Sales,Chicago,None,No,No
104894,55,Male,White,Bachelors,14,45,5,No,Engineering,Austin,None,Yes,No
104895,62,Male,White,PhD,15,13,7,No,Marketing,Austin,Sensory,No,No
104896,60,Male,White,Bachelors,3,59,9,No,Finance,Remote,None,No,Yes
104897,39,Female,White,Bachelors,10,60,5,Yes,Finance,New York,None,No,No
104898,28,Male,Black,High School,8,56,10,No,Operations,San Francisco,None,No,No
104899,22,Female,Black,Bachelors,19,24,8,Yes,Operations,Austin,None,No,No
104900,56,Male,Black,Masters,7,69,6,No,Engineering,New York,None,No,No
104901,47,Male,White,PhD,4,68,6,No,Sales,San Francisco,None,Yes,No
104902,26,Male,White,Bachelors,11,75,7,Yes,Engineering,New York,None,No,Yes
104903,53,Male,Other,Bachelors,21,60,1,No,Finance,Austin,None,Yes,Yes
104904,24,Female,White,Masters,28,80,6,No,Engineering,Chicago,Cognitive,No,Yes
104905,41,Female,Asian,PhD,12,44,3,No,Sales,Remote,None,No,Yes
104906,51,Male,Hispanic,PhD,8,45,8,No,Engineering,Chicago,None,Yes,Yes
104907,36,Male,White,Bachelors,27,70,6,No,Operations,Chicago,None,No,No
104908,61,Male,White,Bachelors,6,51,7,No,Marketing,San Francisco,Cognitive,No,Yes
104909,47,Male,Hispanic,Bachelors,28,73,5,Yes,Sales,Austin,None,No,Yes
104910,60,Female,White,Bachelors,12,50,5,No,Marketing,New York,Cognitive,No,No
104911,50,Male,Hispanic,Masters,6,75,8,Yes,Marketing,San Francisco,None,No,No
104912,23,Female,White,High School,26,95,6,No,Sales,Remote,None,No,No
104913,42,Female,Hispanic,Masters,13,82,6,No,Marketing,Remote,None,No,Yes
104914,30,Male,White,Bachelors,30,45,8,Yes,Marketing,New York,Cognitive,No,No
104915,33,Female,White,High School,12,59,8,No,Finance,Remote,None,No,Yes
104916,46,Male,Hispanic,Bachelors,22,65,6,No,Marketing,San Francisco,None,No,No
104917,46,Male,Other,Bachelors,9,34,6,No,Sales,San Francisco,None,No,Yes
104918,44,Female,White,High School,16,37,4,Yes,Sales,Remote,None,No,Yes
104919,31,Male,Asian,High School,10,39,8,No,Sales,New York,None,No,Yes
104920,50,Female,Asian,Bachelors,10,51,5,No,Operations,Chicago,None,No,No
104921,52,Male,Asian,High School,10,63,6,Yes,Sales,Remote,None,No,No
104922,46,Female,White,High School,21,18,1,No,Sales,San Francisco,None,No,No
104923,55,Male,White,Bachelors,23,47,5,No,Marketing,Chicago,None,No,Yes
104924,28,Male,Other,PhD,6,67,8,Yes,Engineering,New York,None,No,No
104925,51,Male,White,Masters,13,56,5,No,Finance,San Francisco,Sensory,No,No
104926,36,Male,Other,Bachelors,18,75,8,Yes,HR,Austin,None,No,Yes
104927,40,Male,White,Bachelors,18,23,6,No,Sales,Chicago,None,No,Yes
104928,60,Male,Black,Bachelors,8,50,5,Yes,HR,San Francisco,None,No,No
104929,36,Female,White,Bachelors,12,61,5,No,Sales,Austin,None,No,Yes
104930,35,Female,Black,PhD,30,82,7,No,Marketing,Austin,None,No,Yes
104931,55,Male,White,Bachelors,16,56,3,No,HR,New York,None,No,No
104932,32,Male,White,Masters,30,48,7,No,Sales,San Francisco,None,No,Yes
104933,28,Male,Hispanic,Masters,17,77,7,No,Finance,San Francisco,Sensory,No,Yes
104934,26,Male,White,Bachelors,9,62,5,No,Sales,New York,None,No,No
104935,33,Female,White,Bachelors,29,77,6,No,Marketing,Austin,None,No,No
104936,56,Non-binary,Black,Masters,22,88,5,No,HR,Austin,None,No,No
104937,36,Female,Hispanic,Bachelors,24,83,7,No,Marketing,Remote,None,No,Yes
104938,56,Female,Hispanic,Masters,18,65,7,No,Sales,Chicago,None,No,No
104939,22,Male,Hispanic,High School,29,73,7,No,HR,New York,None,No,No
104940,27,Male,Asian,Bachelors,23,56,9,No,Engineering,Remote,None,No,Yes
104941,62,Male,White,Bachelors,17,79,8,No,HR,San Francisco,None,No,No
104942,34,Male,Other,Masters,30,68,5,Yes,Operations,New York,None,No,Yes
104943,47,Female,White,Masters,10,78,5,No,Finance,New York,None,No,Yes
104944,43,Female,White,Bachelors,7,55,9,No,Finance,New York,None,No,Yes
104945,39,Male,White,Bachelors,18,77,7,No,Sales,Chicago,None,No,Yes
104946,52,Male,Black,Masters,29,82,7,Yes,Engineering,Chicago,None,No,Yes
104947,40,Female,Black,Masters,19,69,8,No,Operations,Austin,None,No,Yes
104948,26,Female,White,High School,28,77,8,No,Sales,San Francisco,None,No,No
104949,39,Male,Hispanic,Bachelors,10,73,10,No,Engineering,Remote,None,No,Yes
104950,23,Male,Other,Bachelors,4,72,10,No,Finance,Remote,None,No,Yes
104951,45,Male,Black,Masters,18,59,7,No,Finance,Chicago,None,No,No
104952,50,Female,Hispanic,Masters,8,91,5,No,Marketing,Remote,Cognitive,No,No
104953,24,Male,White,Bachelors,14,95,10,No,Engineering,Austin,None,No,Yes
104954,27,Male,Black,High School,7,64,7,Yes,Engineering,Chicago,None,No,No
104955,39,Female,Asian,Masters,17,88,10,No,HR,Austin,None,No,Yes
104956,31,Male,White,High School,12,56,5,No,HR,Remote,None,No,Yes
104957,45,Male,White,Bachelors,30,62,5,No,Engineering,Remote,Sensory,No,No
104958,43,Female,White,Bachelors,5,56,8,No,Sales,Austin,None,No,Yes
104959,36,Female,White,Bachelors,0,55,7,No,Engineering,San Francisco,None,No,Yes
104960,22,Female,Hispanic,PhD,0,61,9,Yes,Operations,Remote,None,No,No
104961,52,Male,White,PhD,20,56,6,No,Finance,Remote,None,No,No
104962,42,Female,Asian,Bachelors,24,87,6,No,Finance,Remote,None,No,No
104963,53,Male,Black,PhD,19,59,5,No,HR,Austin,None,No,Yes
104964,25,Female,White,High School,14,89,5,Yes,HR,Austin,None,No,No
104965,34,Male,Asian,Masters,25,98,9,No,Marketing,Austin,None,No,Yes
104966,36,Male,Hispanic,Bachelors,1,66,5,No,Marketing,New York,Physical,No,No
104967,45,Male,Hispanic,High School,1,68,4,Yes,Engineering,New York,None,No,Yes
104968,41,Non-binary,White,Masters,21,53,9,Yes,Finance,Remote,Physical,No,No
104969,57,Male,White,Bachelors,20,55,7,Yes,Marketing,Remote,None,No,Yes
104970,41,Male,Black,PhD,28,70,9,No,Finance,Chicago,None,No,No
104971,49,Male,White,Bachelors,0,45,2,Yes,Marketing,Austin,None,No,No
104972,44,Male,White,Masters,19,90,6,Yes,Sales,Chicago,None,No,Yes
104973,40,Female,Hispanic,Bachelors,5,71,8,No,Engineering,Austin,None,No,No
104974,22,Male,Hispanic,Masters,19,68,10,Yes,Operations,San Francisco,None,No,Yes
104975,44,Male,White,High School,14,76,6,Yes,Operations,Remote,None,No,Yes
104976,26,Male,White,Bachelors,1,62,7,No,Finance,Remote,None,No,No
104977,43,Male,Black,High School,29,81,5,Yes,HR,Remote,None,No,No
104978,37,Female,Black,Masters,25,48,5,No,Operations,Chicago,None,Yes,Yes
104979,49,Male,Hispanic,Masters,2,61,7,No,Sales,New York,None,No,No
104980,59,Male,Hispanic,Bachelors,12,75,6,No,Engineering,Remote,Sensory,No,No
104981,61,Male,White,Masters,30,100,7,Yes,Sales,San Francisco,None,No,Yes
104982,31,Male,Black,High School,25,82,7,No,Engineering,Chicago,None,No,Yes
104983,34,Non-binary,White,Masters,30,76,4,No,Engineering,Chicago,None,No,No
104984,55,Female,Asian,Masters,12,30,7,No,Operations,Chicago,None,Yes,No
104985,45,Male,White,Masters,0,49,4,No,Operations,New York,None,No,Yes
104986,25,Female,Black,High School,10,62,7,Yes,Engineering,Austin,None,No,No
104987,34,Male,Black,High School,20,61,7,No,HR,San Francisco,None,No,No
104988,44,Female,Hispanic,Bachelors,30,57,5,Yes,Finance,New York,None,No,Yes
104989,42,Male,Hispanic,Bachelors,25,63,9,No,Marketing,Austin,None,No,No
104990,51,Female,Black,Bachelors,19,78,7,No,Operations,Austin,None,No,No
104991,53,Male,White,Bachelors,16,84,9,Yes,Sales,Remote,None,No,Yes
104992,33,Female,White,Bachelors,6,78,10,No,Sales,Chicago,None,No,Yes
104993,26,Female,Black,Bachelors,2,30,8,No,Sales,Austin,None,No,No
104994,23,Male,White,Bachelors,27,89,5,No,HR,Austin,None,No,Yes
104995,48,Female,White,Bachelors,24,44,2,No,Operations,Chicago,None,No,No
104996,25,Female,Other,Masters,9,81,6,No,Operations,Remote,None,Yes,No
104997,27,Male,White,Bachelors,30,63,5,No,Finance,Chicago,None,No,No
104998,50,Male,Hispanic,Bachelors,8,80,9,No,HR,Remote,None,No,Yes
104999,40,Male,White,Masters,11,62,6,No,Operations,Chicago,None,No,Yes
105000,39,Male,Black,PhD,3,42,10,No,Finance,Remote,None,Yes,No
105001,44,Male,White,Masters,17,69,10,Yes,Finance,Remote,None,No,Yes
105002,42,Male,Hispanic,High School,5,85,10,No,HR,Chicago,None,No,No
105003,39,Male,Other,Bachelors,4,60,5,No,Finance,Austin,Cognitive,No,No
105004,61,Female,White,Masters,21,91,8,No,Finance,New York,None,No,No
105005,29,Female,White,Bachelors,10,55,3,No,Sales,New York,None,No,No
105006,35,Male,White,High School,19,65,4,No,Finance,Remote,None,No,Yes
105007,44,Male,Black,Bachelors,25,85,10,No,Sales,Chicago,None,No,No
105008,22,Male,Hispanic,Bachelors,6,36,9,No,Sales,Remote,None,No,No
105009,40,Male,Hispanic,Bachelors,21,31,6,Yes,Sales,San Francisco,None,No,No
105010,31,Male,White,Masters,30,86,8,No,HR,San Francisco,None,No,Yes
105011,25,Female,Hispanic,PhD,6,55,8,No,Marketing,Chicago,None,No,Yes
105012,50,Male,Black,Bachelors,24,26,8,No,Engineering,Austin,None,No,No
105013,47,Male,White,Masters,16,62,5,No,Sales,Chicago,None,No,No
105014,42,Male,Hispanic,Bachelors,28,81,9,No,Finance,Remote,None,No,No
105015,37,Male,White,Masters,4,85,6,No,Finance,Austin,None,No,Yes
105016,58,Male,Other,Masters,19,42,7,No,Engineering,New York,None,No,Yes
105017,48,Male,Hispanic,Masters,20,98,6,No,Sales,Chicago,None,No,No
105018,58,Male,White,Masters,25,73,4,Yes,HR,Remote,None,No,No
105019,25,Male,Black,PhD,0,63,7,Yes,Operations,Chicago,None,No,Yes
105020,25,Female,White,Bachelors,19,58,6,No,Finance,San Francisco,None,No,Yes
105021,45,Female,White,Masters,0,70,7,No,Sales,San Francisco,None,No,Yes
105022,23,Female,White,High School,28,70,6,Yes,Finance,Austin,None,No,Yes
105023,51,Male,White,Bachelors,28,73,7,Yes,Sales,Remote,None,No,No
105024,47,Male,White,Masters,10,64,5,No,Sales,Remote,None,No,No
105025,25,Female,White,Masters,30,32,6,No,Marketing,Remote,None,No,Yes
105026,24,Male,White,PhD,15,61,6,Yes,Marketing,San Francisco,None,No,No
105027,23,Female,White,Bachelors,17,84,7,No,Engineering,San Francisco,None,No,Yes
105028,25,Male,Hispanic,Masters,6,82,5,Yes,Engineering,San Francisco,None,No,No
105029,52,Female,White,Bachelors,24,42,6,No,HR,New York,None,No,Yes
105030,56,Male,White,Bachelors,16,79,8,Yes,Marketing,New York,None,No,No
105031,38,Male,White,Bachelors,30,50,4,No,Sales,San Francisco,None,No,Yes
105032,26,Female,White,Bachelors,1,64,6,No,Operations,New York,None,No,No
105033,51,Female,White,Masters,21,39,9,No,HR,Austin,Physical,No,Yes
105034,31,Female,White,Masters,8,72,5,No,Engineering,New York,None,No,No
105035,39,Female,Asian,Bachelors,30,90,5,No,Marketing,Chicago,None,No,No
105036,43,Male,Asian,Masters,24,69,6,Yes,Sales,Remote,None,No,No
105037,58,Male,White,Masters,8,74,7,No,Operations,New York,None,No,Yes
105038,59,Male,Black,Bachelors,0,36,4,No,Finance,Austin,None,No,No
105039,22,Male,Asian,Bachelors,16,65,7,No,HR,New York,None,Yes,Yes
105040,53,Female,Hispanic,High School,27,56,5,Yes,Operations,Chicago,None,No,No
105041,46,Female,Hispanic,Bachelors,18,54,9,No,Marketing,San Francisco,None,No,Yes
105042,26,Female,Hispanic,PhD,16,68,7,No,Sales,San Francisco,Cognitive,No,No
105043,61,Male,White,Bachelors,2,87,6,No,Operations,New York,None,No,Yes
105044,41,Male,Asian,Masters,11,85,8,No,Operations,Chicago,None,No,Yes
105045,24,Male,White,Masters,27,63,7,No,Marketing,San Francisco,None,No,Yes
105046,31,Female,White,Masters,13,62,10,No,HR,Austin,None,No,Yes
105047,38,Female,White,Bachelors,3,89,7,No,Engineering,Chicago,None,No,No
105048,49,Male,White,PhD,6,32,8,No,Marketing,Chicago,None,No,Yes
105049,47,Female,White,PhD,1,86,6,No,Finance,Chicago,None,No,Yes
105050,46,Female,Asian,High School,4,60,10,Yes,Finance,Chicago,None,No,Yes
105051,36,Female,Hispanic,High School,23,76,7,Yes,Sales,Chicago,Sensory,No,Yes
105052,42,Male,Hispanic,High School,13,87,5,Yes,Engineering,San Francisco,None,No,Yes
105053,25,Female,White,Masters,20,58,9,No,HR,Austin,None,No,Yes
105054,35,Male,Black,High School,4,53,7,No,Sales,San Francisco,None,No,No
105055,26,Female,White,Bachelors,12,97,8,No,Operations,Remote,None,No,Yes
105056,33,Male,Black,Bachelors,8,70,6,Yes,Finance,Chicago,None,No,Yes
105057,30,Male,Asian,High School,27,51,4,No,HR,Austin,None,No,No
105058,28,Male,Asian,High School,1,50,5,No,HR,Remote,None,No,No
105059,55,Female,White,High School,20,58,7,No,Sales,Remote,None,No,No
105060,55,Non-binary,Asian,High School,25,30,5,No,Operations,Chicago,None,No,No
105061,45,Female,White,High School,21,71,5,No,HR,Chicago,None,No,No
105062,35,Male,White,Masters,11,55,7,No,HR,Austin,None,No,Yes
105063,28,Female,Asian,Bachelors,28,57,6,No,HR,New York,None,No,Yes
105064,26,Male,White,Bachelors,27,41,9,No,Engineering,San Francisco,None,Yes,Yes
105065,50,Male,White,High School,2,100,9,No,Sales,Remote,None,No,No
105066,30,Male,Asian,Bachelors,12,93,7,No,Sales,Austin,None,No,Yes
105067,29,Male,Hispanic,Masters,27,65,6,No,Marketing,New York,None,Yes,No
105068,58,Female,Black,Bachelors,7,55,8,Yes,HR,New York,None,No,Yes
105069,55,Female,Hispanic,Bachelors,9,100,5,No,Engineering,Chicago,None,No,No
105070,41,Female,White,PhD,19,62,3,Yes,Marketing,Austin,None,No,No
105071,38,Female,White,Bachelors,28,81,6,Yes,Marketing,Chicago,None,No,Yes
