Gender,Age,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Religion,Caste_Category,loan_approved
Male,36,No,1,Not_Graduate,No,9567,0,90,240,Clear,Urban,Muslim,OBC,Approved
Male,35,Yes,2,Not_Graduate,No,1113,0,235,300,Clear,Rural,Muslim,General,Approved
Male,31,Yes,0,Not_Graduate,No,3126,2818,154,60,Clear,Urban,Muslim,OBC,Approved
Male,22,Yes,2,Graduate,No,1000,3877,99,180,Clear,Semiurban,Hindu,ST,Approved
Male,28,No,1,Graduate,No,7024,0,127,360,Clear,Rural,Hindu,ST,Approved
Female,48,No,1,Graduate,No,2911,0,165,300,Clear,Semiurban,Muslim,OBC,Approved
Male,53,Yes,0,Graduate,Yes,9759,513,20,180,Clear,Rural,Hindu,General,Approved
Male,52,No,1,Graduate,Yes,1000,0,189,180,Clear,Semiurban,Other,General,Approved
Male,37,No,0,Not_Graduate,No,1575,0,260,360,Clear,Semiurban,Muslim,OBC,Rejected
Male,31,Yes,1,Graduate,No,13984,931,132,60,Clear,Urban,Hindu,OBC,Approved
Male,62,Yes,3+,Graduate,No,10572,4343,191,360,Clear,Semiurban,Hindu,OBC,Approved
Female,62,Yes,0,Graduate,No,9367,1343,53,180,Clear,Rural,Muslim,General,Approved
Male,44,No,1,Graduate,No,8032,0,200,300,Unknown,Rural,Hindu,General,Approved
Male,37,No,0,Graduate,No,8972,0,188,180,Clear,Semiurban,Hindu,General,Approved
Female,24,No,0,Not_Graduate,No,4190,0,212,300,Clear,Urban,Muslim,OBC,Rejected
Male,52,Yes,2,Not_Graduate,No,10643,1498,97,360,Clear,Semiurban,Hindu,OBC,Approved
Male,63,No,1,Graduate,No,19297,0,137,120,Unknown,Urban,Muslim,OBC,Approved
Male,41,No,2,Graduate,Yes,9366,0,182,300,Clear,Rural,Hindu,OBC,Approved
Other,24,Yes,2,Not_Graduate,No,1000,3273,200,60,Clear,Rural,Hindu,OBC,Rejected
Male,21,Yes,3+,Not_Graduate,No,2365,171,162,300,Unknown,Urban,Hindu,General,Rejected
Male,65,No,1,Graduate,No,6802,0,20,360,Clear,Urban,Hindu,OBC,Rejected
Male,21,Yes,0,Not_Graduate,No,6392,1384,182,180,Clear,Semiurban,Muslim,OBC,Approved
Male,24,No,3+,Graduate,No,12161,0,20,300,Clear,Rural,Christian,OBC,Approved
Male,45,No,0,Graduate,No,9086,0,71,240,Clear,Rural,Christian,OBC,Approved
Female,32,No,1,Graduate,No,5470,0,239,60,Clear,Semiurban,Hindu,OBC,Rejected
Male,62,Yes,1,Not_Graduate,No,7128,2054,122,180,Clear,Rural,Hindu,OBC,Rejected
Male,57,No,1,Graduate,Yes,8888,0,167,180,Clear,Semiurban,Muslim,SC,Approved
Male,63,Yes,2,Not_Graduate,No,4694,1959,84,60,Unknown,Semiurban,Muslim,SC,Rejected
Male,24,No,2,Graduate,No,5495,0,146,300,Clear,Urban,Sikh,ST,Rejected
Male,21,Yes,2,Graduate,No,7614,709,203,60,Defaulted,Rural,Hindu,OBC,Rejected
Male,53,Yes,0,Graduate,No,12168,1848,77,180,Clear,Rural,Hindu,OBC,Approved
Female,62,Yes,3+,Graduate,Yes,6068,0,27,240,Clear,Rural,Hindu,OBC,Approved
Female,56,Yes,0,Graduate,No,4020,773,102,180,Clear,Rural,Hindu,General,Approved
Male,37,Yes,0,Not_Graduate,No,2209,2414,104,360,Clear,Urban,Hindu,General,Approved
Male,47,Yes,0,Graduate,No,6111,2969,151,120,Clear,Semiurban,Sikh,OBC,Rejected
Female,55,Yes,2,Graduate,No,3073,1507,64,360,Clear,Semiurban,Hindu,SC,Approved
Male,28,Yes,2,Not_Graduate,No,5197,1985,106,240,Defaulted,Semiurban,Muslim,ST,Rejected
Female,49,No,0,Not_Graduate,No,3832,0,102,180,Unknown,Urban,Hindu,SC,Rejected
Male,53,Yes,2,Not_Graduate,No,1000,1380,208,300,Clear,Rural,Muslim,OBC,Approved
Male,44,Yes,0,Graduate,No,1000,1897,239,180,Clear,Rural,Other,General,Approved
Male,21,Yes,2,Graduate,No,7279,3753,154,180,Clear,Semiurban,Hindu,General,Rejected
Female,39,Yes,1,Not_Graduate,No,2543,627,175,180,Clear,Rural,Muslim,General,Approved
Male,33,Yes,3+,Graduate,No,13742,0,142,300,Defaulted,Urban,Christian,SC,Rejected
Male,22,No,0,Graduate,No,14075,0,94,300,Unknown,Urban,Hindu,OBC,Approved
Female,58,Yes,0,Not_Graduate,No,3983,3211,216,120,Clear,Urban,Hindu,OBC,Rejected
Other,22,No,0,Graduate,No,2795,0,133,240,Defaulted,Rural,Hindu,General,Rejected
Male,48,Yes,2,Graduate,No,7566,1157,308,240,Clear,Rural,Hindu,OBC,Approved
Male,38,No,0,Graduate,Yes,10553,0,103,240,Clear,Semiurban,Hindu,ST,Approved
Male,50,No,2,Graduate,No,1000,0,149,120,Clear,Urban,Hindu,SC,Approved
Female,39,Yes,2,Not_Graduate,No,2552,3093,70,60,Defaulted,Rural,Hindu,SC,Rejected
Male,65,No,2,Graduate,No,8976,0,154,60,Defaulted,Rural,Muslim,General,Approved
Male,61,No,1,Graduate,No,4403,0,224,360,Defaulted,Rural,Hindu,OBC,Approved
Male,49,Yes,0,Graduate,No,15128,0,210,180,Clear,Semiurban,Other,General,Approved
Female,49,Yes,2,Graduate,No,6302,0,174,240,Clear,Rural,Christian,General,Approved
Female,30,Yes,0,Not_Graduate,No,3738,2124,210,180,Clear,Urban,Christian,SC,Rejected
Female,38,Yes,2,Graduate,No,2350,2560,81,360,Clear,Rural,Hindu,SC,Rejected
Male,54,Yes,2,Not_Graduate,Yes,2853,857,20,300,Clear,Semiurban,Hindu,OBC,Approved
Male,64,Yes,3+,Graduate,No,2841,2081,294,300,Defaulted,Semiurban,Christian,ST,Rejected
Female,35,No,1,Graduate,No,3674,0,215,300,Defaulted,Urban,Muslim,ST,Rejected
Female,65,No,0,Graduate,No,2626,0,52,120,Clear,Urban,Hindu,General,Approved
Female,33,Yes,3+,Graduate,No,4486,555,85,60,Clear,Urban,Other,SC,Rejected
Female,41,Yes,3+,Not_Graduate,Yes,1000,0,69,300,Clear,Urban,Hindu,OBC,Approved
Male,65,No,1,Graduate,Yes,10799,0,20,60,Unknown,Semiurban,Muslim,General,Approved
Male,48,No,1,Not_Graduate,No,9888,0,255,300,Clear,Rural,Hindu,SC,Approved
Male,29,Yes,0,Graduate,No,9972,3615,213,360,Clear,Rural,Hindu,General,Approved
Male,35,Yes,1,Graduate,Yes,8652,1056,153,180,Clear,Rural,Christian,ST,Rejected
Female,50,No,1,Graduate,No,2113,0,225,180,Clear,Rural,Hindu,OBC,Rejected
Female,42,No,2,Graduate,No,6614,0,154,360,Clear,Rural,Muslim,OBC,Rejected
Female,57,No,2,Not_Graduate,No,7380,0,106,240,Clear,Urban,Hindu,SC,Rejected
Male,21,Yes,3+,Graduate,Yes,1541,4785,171,60,Clear,Semiurban,Hindu,ST,Approved
Male,62,Yes,1,Graduate,No,5095,2846,230,240,Unknown,Urban,Hindu,OBC,Rejected
Other,41,Yes,1,Graduate,No,10552,0,115,180,Defaulted,Semiurban,Hindu,General,Rejected
Female,58,Yes,1,Graduate,No,1000,599,78,360,Clear,Urban,Hindu,SC,Approved
Male,53,No,1,Graduate,No,2395,0,149,120,Clear,Rural,Hindu,SC,Approved
Male,49,No,1,Graduate,Yes,10382,0,280,120,Clear,Semiurban,Other,OBC,Approved
Female,40,Yes,0,Not_Graduate,No,8702,1911,234,120,Clear,Semiurban,Muslim,General,Approved
Male,62,Yes,2,Graduate,No,1000,1487,247,180,Clear,Semiurban,Muslim,General,Approved
Female,39,No,2,Graduate,Yes,11042,0,261,120,Clear,Rural,Muslim,OBC,Rejected
Male,44,No,3+,Graduate,No,15799,0,89,120,Clear,Rural,Hindu,SC,Approved
Male,58,Yes,1,Graduate,No,14456,543,99,180,Defaulted,Rural,Christian,OBC,Rejected
Male,62,Yes,0,Graduate,No,3054,483,150,60,Clear,Urban,Christian,General,Approved
Male,62,No,3+,Graduate,No,2414,0,136,360,Defaulted,Semiurban,Muslim,General,Rejected
Female,37,No,1,Graduate,No,4666,0,172,180,Defaulted,Rural,Muslim,General,Rejected
Female,53,Yes,2,Graduate,No,3725,5108,179,300,Unknown,Rural,Muslim,General,Approved
Other,56,No,3+,Graduate,No,1684,0,230,300,Clear,Urban,Muslim,SC,Approved
Female,49,Yes,2,Graduate,Yes,8061,1463,150,360,Clear,Urban,Sikh,SC,Approved
Male,23,No,0,Graduate,No,10689,0,116,180,Clear,Urban,Hindu,SC,Approved
Female,27,Yes,3+,Graduate,No,1000,3250,20,120,Clear,Rural,Hindu,ST,Rejected
Male,29,No,1,Not_Graduate,No,6069,0,189,240,Unknown,Rural,Muslim,OBC,Approved
Female,23,Yes,2,Not_Graduate,No,4749,1537,183,360,Clear,Semiurban,Muslim,OBC,Approved
Other,33,No,3+,Graduate,No,1000,0,55,240,Clear,Semiurban,Hindu,General,Rejected
Male,49,No,2,Not_Graduate,No,5692,0,119,120,Clear,Urban,Hindu,General,Rejected
Male,61,No,3+,Graduate,No,14172,0,105,60,Clear,Semiurban,Hindu,ST,Approved
Male,49,Yes,0,Graduate,No,12013,2330,63,120,Defaulted,Urban,Muslim,SC,Approved
Female,47,No,3+,Not_Graduate,No,3657,0,135,60,Clear,Rural,Hindu,OBC,Rejected
Male,21,No,2,Graduate,No,7421,0,214,180,Clear,Semiurban,Hindu,ST,Rejected
Male,56,Yes,3+,Not_Graduate,No,4224,1481,223,180,Clear,Urban,Hindu,SC,Rejected
Male,51,No,0,Graduate,No,7066,0,90,60,Clear,Urban,Hindu,OBC,Approved
Male,47,No,3+,Graduate,No,1000,0,370,60,Clear,Rural,Sikh,SC,Approved
Female,50,No,0,Graduate,No,6156,0,234,180,Clear,Rural,Muslim,SC,Approved
Female,63,No,2,Graduate,Yes,8657,0,187,300,Clear,Semiurban,Hindu,ST,Approved
Male,58,No,2,Graduate,No,2220,0,168,60,Clear,Urban,Muslim,SC,Rejected
Female,64,Yes,0,Graduate,No,1220,575,168,360,Clear,Semiurban,Sikh,OBC,Rejected
Male,41,Yes,2,Graduate,No,11335,3555,269,300,Clear,Semiurban,Hindu,General,Approved
Male,37,Yes,2,Not_Graduate,No,7696,0,78,360,Clear,Semiurban,Sikh,OBC,Approved
Female,58,Yes,0,Not_Graduate,No,1817,1154,188,240,Defaulted,Rural,Other,General,Rejected
Female,42,Yes,0,Not_Graduate,No,4997,2127,178,360,Clear,Rural,Hindu,OBC,Approved
Male,38,No,0,Graduate,No,9297,0,20,120,Clear,Semiurban,Muslim,General,Approved
Male,26,Yes,2,Graduate,Yes,8701,712,63,120,Clear,Rural,Muslim,ST,Approved
Male,29,Yes,3+,Graduate,No,11898,1798,208,240,Unknown,Urban,Christian,SC,Approved
Male,40,Yes,1,Not_Graduate,No,7732,2409,141,360,Clear,Semiurban,Hindu,General,Rejected
Other,53,Yes,3+,Graduate,No,13034,392,183,180,Clear,Semiurban,Christian,ST,Rejected
Male,62,Yes,0,Graduate,No,14431,969,222,180,Clear,Semiurban,Hindu,OBC,Approved
Male,58,No,1,Graduate,Yes,7368,0,138,240,Clear,Semiurban,Hindu,SC,Approved
Female,64,Yes,0,Graduate,No,1978,777,214,360,Defaulted,Urban,Sikh,General,Rejected
Male,40,Yes,1,Graduate,No,8294,357,89,180,Clear,Rural,Sikh,General,Approved
Female,42,No,1,Graduate,No,4653,0,224,60,Clear,Urban,Hindu,ST,Rejected
Female,22,Yes,1,Graduate,No,6003,234,229,240,Clear,Semiurban,Hindu,General,Approved
Male,51,No,0,Not_Graduate,Yes,9962,0,116,120,Unknown,Rural,Hindu,General,Approved
Female,31,No,2,Graduate,No,4369,0,81,360,Clear,Urban,Hindu,ST,Approved
Male,23,No,2,Graduate,No,11711,0,110,300,Clear,Rural,Hindu,General,Rejected
Other,61,Yes,1,Not_Graduate,No,2594,1516,95,240,Clear,Rural,Christian,SC,Approved
Female,60,Yes,3+,Not_Graduate,No,2771,814,204,120,Clear,Urban,Muslim,OBC,Approved
Other,50,Yes,3+,Graduate,No,2063,2901,212,360,Unknown,Urban,Other,OBC,Approved
Male,49,Yes,0,Graduate,No,9131,1094,171,360,Clear,Urban,Hindu,General,Approved
Male,43,No,3+,Graduate,Yes,7927,0,76,120,Clear,Urban,Muslim,OBC,Approved
Male,49,No,1,Graduate,No,10851,0,121,60,Clear,Urban,Hindu,OBC,Approved
Male,27,Yes,1,Graduate,No,12485,987,196,60,Defaulted,Urban,Muslim,General,Rejected
Female,31,Yes,0,Graduate,No,7619,3078,97,360,Clear,Rural,Hindu,OBC,Approved
Female,21,No,0,Graduate,No,3727,0,202,60,Clear,Semiurban,Sikh,OBC,Approved
Male,37,No,1,Graduate,No,4722,0,142,240,Unknown,Rural,Hindu,General,Approved
Male,47,Yes,2,Graduate,Yes,14021,2969,194,60,Clear,Rural,Sikh,General,Approved
Male,36,Yes,1,Graduate,Yes,3678,0,42,360,Clear,Urban,Muslim,SC,Approved
Male,29,Yes,0,Graduate,Yes,2335,1857,194,120,Unknown,Rural,Christian,OBC,Approved
Female,40,No,3+,Not_Graduate,Yes,4271,0,190,180,Clear,Rural,Christian,General,Rejected
Female,53,Yes,3+,Graduate,No,6068,0,49,360,Clear,Semiurban,Muslim,General,Approved
Male,30,Yes,0,Graduate,No,6695,1250,212,300,Clear,Urban,Hindu,General,Approved
Male,38,Yes,0,Graduate,No,4977,2171,113,300,Unknown,Semiurban,Hindu,General,Approved
Female,39,Yes,2,Graduate,No,8689,2973,256,60,Clear,Semiurban,Christian,SC,Approved
Male,33,No,2,Graduate,No,5932,0,260,240,Defaulted,Urban,Hindu,ST,Rejected
Female,35,Yes,3+,Graduate,No,5850,3489,149,60,Clear,Rural,Other,General,Approved
Male,56,Yes,2,Graduate,No,4827,1431,223,360,Clear,Urban,Hindu,SC,Rejected
Male,31,No,3+,Graduate,No,8722,0,69,300,Unknown,Urban,Hindu,OBC,Rejected
Male,22,No,2,Graduate,Yes,4359,0,113,300,Clear,Rural,Muslim,SC,Approved
Female,62,Yes,0,Graduate,No,4015,3180,164,180,Clear,Rural,Other,SC,Approved
Female,48,No,3+,Graduate,No,4748,0,47,120,Clear,Urban,Hindu,OBC,Approved
Male,38,Yes,2,Graduate,No,8178,1681,43,180,Clear,Semiurban,Christian,OBC,Rejected
Female,52,Yes,3+,Graduate,No,4191,4581,167,240,Clear,Urban,Other,SC,Rejected
Male,21,No,3+,Graduate,No,7314,0,24,60,Unknown,Semiurban,Other,SC,Approved
Male,58,Yes,3+,Graduate,No,8826,3003,190,300,Clear,Rural,Hindu,General,Approved
Male,28,No,1,Not_Graduate,No,3414,0,59,180,Unknown,Rural,Hindu,OBC,Approved
Female,53,No,2,Graduate,Yes,6354,0,172,240,Unknown,Rural,Muslim,SC,Rejected
Female,48,No,3+,Graduate,No,9428,0,264,300,Clear,Urban,Sikh,ST,Rejected
Male,22,No,3+,Graduate,No,4363,0,148,360,Defaulted,Semiurban,Hindu,OBC,Rejected
Female,58,No,0,Graduate,Yes,11525,0,265,360,Unknown,Semiurban,Muslim,SC,Approved
Male,59,Yes,0,Not_Graduate,No,8975,197,207,300,Clear,Semiurban,Sikh,ST,Approved
Male,55,No,2,Graduate,No,5734,0,197,60,Clear,Rural,Muslim,OBC,Approved
Female,23,No,1,Graduate,No,4924,0,47,120,Clear,Urban,Hindu,OBC,Approved
Other,23,Yes,2,Not_Graduate,Yes,3252,1265,63,300,Clear,Semiurban,Muslim,OBC,Approved
Male,49,No,3+,Graduate,No,7865,0,74,60,Clear,Semiurban,Hindu,SC,Approved
Female,62,Yes,1,Graduate,No,5605,2214,247,180,Clear,Urban,Hindu,ST,Approved
Male,40,No,2,Graduate,No,9849,0,227,300,Clear,Rural,Muslim,General,Approved
Male,37,Yes,3+,Graduate,No,1000,2783,273,300,Clear,Semiurban,Christian,SC,Approved
Female,28,Yes,2,Not_Graduate,Yes,6483,2160,174,360,Defaulted,Rural,Muslim,SC,Rejected
Female,22,No,2,Not_Graduate,No,5132,0,184,240,Clear,Rural,Muslim,ST,Rejected
Male,35,Yes,0,Not_Graduate,No,9152,2808,210,300,Clear,Semiurban,Hindu,OBC,Approved
Male,21,No,1,Graduate,Yes,5160,0,151,360,Clear,Semiurban,Hindu,SC,Rejected
Male,46,No,1,Not_Graduate,No,4785,0,187,120,Defaulted,Semiurban,Hindu,OBC,Rejected
Female,61,Yes,2,Graduate,No,9853,3389,307,240,Clear,Semiurban,Hindu,ST,Rejected
Male,43,No,2,Graduate,Yes,6792,0,225,60,Clear,Urban,Hindu,OBC,Approved
Male,35,Yes,2,Graduate,No,10146,0,211,300,Clear,Urban,Hindu,General,Rejected
Male,39,No,3+,Not_Graduate,No,5181,0,121,300,Clear,Rural,Christian,General,Approved
Male,52,Yes,2,Not_Graduate,No,4016,2375,152,60,Clear,Semiurban,Muslim,OBC,Approved
Male,32,No,1,Graduate,No,10737,0,144,180,Clear,Semiurban,Hindu,OBC,Approved
Male,21,Yes,0,Graduate,No,8323,724,262,240,Clear,Rural,Sikh,OBC,Approved
Female,36,Yes,3+,Graduate,No,5713,22,90,240,Unknown,Semiurban,Hindu,OBC,Rejected
Female,29,No,0,Not_Graduate,Yes,8025,0,52,60,Clear,Rural,Sikh,OBC,Approved
Male,49,Yes,2,Not_Graduate,No,4196,0,53,360,Clear,Urban,Hindu,General,Rejected
Male,44,Yes,1,Graduate,No,2034,0,188,300,Unknown,Semiurban,Christian,ST,Rejected
Female,26,Yes,0,Graduate,No,9012,1132,207,240,Clear,Rural,Sikh,OBC,Approved
Female,37,No,1,Graduate,Yes,1674,0,117,360,Defaulted,Semiurban,Hindu,SC,Rejected
Female,55,Yes,2,Not_Graduate,Yes,6366,689,114,120,Clear,Urban,Other,OBC,Approved
Female,46,No,2,Graduate,Yes,1264,0,95,240,Clear,Rural,Christian,OBC,Approved
Male,51,Yes,2,Not_Graduate,No,5038,720,143,240,Unknown,Urban,Muslim,SC,Approved
Male,40,Yes,2,Not_Graduate,No,2762,0,121,360,Clear,Semiurban,Christian,ST,Rejected
Male,38,No,3+,Graduate,No,6563,0,260,300,Clear,Urban,Hindu,General,Approved
Male,27,Yes,1,Graduate,No,7917,3258,174,180,Clear,Urban,Hindu,SC,Approved
Male,34,Yes,1,Graduate,No,9148,1528,133,180,Clear,Urban,Hindu,OBC,Approved
Female,59,No,1,Graduate,Yes,1000,0,225,360,Clear,Semiurban,Sikh,OBC,Approved
Male,61,No,2,Graduate,No,5413,0,128,180,Clear,Urban,Hindu,OBC,Approved
Male,39,No,2,Not_Graduate,No,1000,0,20,300,Clear,Urban,Muslim,OBC,Rejected
Male,62,No,1,Graduate,Yes,14694,0,90,360,Clear,Semiurban,Muslim,SC,Approved
Female,53,No,0,Not_Graduate,No,6279,0,169,240,Unknown,Rural,Hindu,SC,Rejected
Male,48,Yes,3+,Not_Graduate,No,6832,335,225,240,Clear,Semiurban,Muslim,OBC,Approved
Male,60,Yes,2,Graduate,No,1000,1432,177,60,Defaulted,Rural,Hindu,OBC,Approved
Male,49,Yes,2,Graduate,No,1000,965,88,300,Clear,Rural,Muslim,ST,Rejected
Male,42,Yes,1,Not_Graduate,No,4365,3726,83,300,Unknown,Semiurban,Muslim,SC,Approved
Other,45,No,2,Graduate,No,4927,0,229,240,Unknown,Rural,Sikh,General,Rejected
Female,35,No,2,Graduate,No,3198,0,152,240,Defaulted,Urban,Hindu,OBC,Rejected
Male,47,Yes,3+,Not_Graduate,No,1000,3121,145,360,Clear,Urban,Muslim,SC,Rejected
Male,54,No,0,Graduate,No,5948,0,128,120,Clear,Rural,Muslim,ST,Rejected
Male,56,Yes,2,Not_Graduate,No,1967,501,105,240,Clear,Urban,Sikh,ST,Approved
Female,43,Yes,0,Not_Graduate,No,4534,1800,175,120,Clear,Urban,Hindu,General,Approved
Male,54,No,3+,Graduate,No,2951,0,100,300,Clear,Semiurban,Hindu,OBC,Approved
Female,41,No,2,Graduate,No,5617,0,264,180,Clear,Urban,Muslim,OBC,Rejected
Other,21,No,2,Graduate,No,3001,0,87,180,Defaulted,Urban,Christian,SC,Rejected
Female,58,Yes,3+,Graduate,No,1644,0,146,180,Clear,Semiurban,Hindu,General,Approved
Male,51,No,3+,Not_Graduate,No,5625,0,173,180,Clear,Rural,Sikh,OBC,Rejected
Female,48,Yes,1,Not_Graduate,Yes,7277,1709,98,240,Unknown,Rural,Muslim,SC,Rejected
Other,56,Yes,2,Not_Graduate,No,4913,2219,122,360,Clear,Semiurban,Muslim,SC,Approved
Female,51,Yes,3+,Not_Graduate,No,3235,2991,116,300,Unknown,Semiurban,Muslim,SC,Approved
Female,35,Yes,0,Graduate,No,4738,3282,121,360,Unknown,Rural,Sikh,OBC,Approved
Male,62,Yes,0,Not_Graduate,No,8485,1923,262,60,Clear,Urban,Hindu,SC,Approved
Female,41,Yes,1,Not_Graduate,No,3441,1960,106,120,Clear,Urban,Christian,OBC,Approved
Male,43,No,1,Graduate,No,5113,0,121,300,Unknown,Rural,Hindu,OBC,Approved
Female,42,Yes,2,Not_Graduate,No,5801,0,20,240,Clear,Urban,Christian,OBC,Approved
Female,25,No,1,Not_Graduate,No,1000,0,160,360,Defaulted,Semiurban,Hindu,OBC,Rejected
Male,32,Yes,2,Graduate,No,1000,3054,125,180,Clear,Rural,Hindu,General,Approved
Female,60,No,3+,Graduate,No,8234,0,144,60,Clear,Rural,Hindu,General,Approved
Male,51,Yes,2,Not_Graduate,Yes,5488,1597,138,360,Clear,Semiurban,Hindu,OBC,Approved
Male,21,Yes,0,Graduate,No,5940,3738,101,240,Clear,Rural,Hindu,OBC,Approved
Female,63,Yes,2,Graduate,No,4625,2144,77,120,Defaulted,Urban,Muslim,OBC,Rejected
Female,63,No,0,Graduate,No,6045,0,243,60,Unknown,Urban,Sikh,OBC,Rejected
Male,54,No,0,Graduate,No,4481,0,158,180,Clear,Rural,Muslim,OBC,Approved
Male,52,Yes,1,Graduate,No,3068,1038,102,300,Unknown,Semiurban,Hindu,General,Rejected
Male,22,Yes,3+,Graduate,Yes,4427,2133,91,300,Clear,Semiurban,Muslim,General,Rejected
Male,44,No,3+,Not_Graduate,No,4675,0,116,120,Clear,Rural,Muslim,SC,Rejected
Male,42,Yes,2,Graduate,No,8661,1938,212,300,Clear,Semiurban,Hindu,General,Approved
Male,27,No,3+,Not_Graduate,No,7030,0,90,120,Clear,Rural,Christian,OBC,Approved
Female,44,No,1,Graduate,No,1000,0,182,180,Clear,Urban,Sikh,General,Approved
Male,23,No,3+,Not_Graduate,Yes,3754,0,172,240,Clear,Semiurban,Christian,ST,Approved
Female,34,Yes,0,Graduate,No,8145,0,179,240,Unknown,Urban,Hindu,General,Rejected
Male,60,No,0,Not_Graduate,No,8110,0,110,180,Defaulted,Urban,Muslim,SC,Rejected
Male,21,No,3+,Graduate,Yes,1000,0,178,240,Defaulted,Urban,Hindu,OBC,Rejected
Male,29,No,2,Graduate,No,4438,0,20,240,Clear,Rural,Other,OBC,Rejected
Male,30,Yes,2,Graduate,No,8278,2690,347,60,Clear,Urban,Hindu,General,Approved
Female,46,Yes,3+,Graduate,No,8847,0,172,240,Clear,Semiurban,Hindu,General,Approved
Other,60,Yes,1,Not_Graduate,No,3309,5871,74,60,Unknown,Rural,Muslim,OBC,Approved
Male,35,Yes,2,Graduate,No,10528,4115,232,240,Clear,Rural,Sikh,ST,Approved
Female,60,No,0,Graduate,No,12218,0,165,120,Clear,Urban,Other,OBC,Rejected
Male,39,Yes,1,Not_Graduate,No,10693,3194,183,120,Clear,Rural,Muslim,ST,Rejected
Male,58,Yes,3+,Graduate,No,6498,3655,135,360,Clear,Rural,Hindu,OBC,Approved
Female,43,Yes,3+,Graduate,No,3339,1833,94,120,Clear,Urban,Christian,SC,Rejected
Male,34,No,3+,Graduate,No,5884,0,300,120,Clear,Semiurban,Hindu,OBC,Approved
Male,41,Yes,3+,Not_Graduate,No,6702,0,84,300,Defaulted,Urban,Hindu,General,Rejected
Female,57,No,3+,Graduate,No,3934,0,223,180,Clear,Rural,Hindu,General,Approved
Female,55,Yes,2,Graduate,No,1430,3994,76,120,Clear,Rural,Hindu,OBC,Rejected
Male,23,Yes,1,Graduate,No,13733,2258,269,180,Clear,Rural,Muslim,OBC,Approved
Female,28,No,1,Graduate,No,5335,0,52,120,Clear,Urban,Hindu,General,Approved
Male,31,No,1,Graduate,No,6997,0,230,120,Clear,Rural,Christian,General,Approved
Female,49,Yes,2,Graduate,No,5022,3597,199,60,Clear,Urban,Hindu,SC,Approved
Male,43,Yes,2,Not_Graduate,No,1000,1617,151,240,Unknown,Semiurban,Sikh,SC,Rejected
Male,46,Yes,0,Graduate,No,11599,161,192,120,Unknown,Rural,Hindu,OBC,Rejected
Male,32,No,0,Graduate,No,11032,0,244,60,Clear,Semiurban,Christian,ST,Approved
Male,50,No,1,Graduate,Yes,1000,0,86,180,Unknown,Semiurban,Hindu,OBC,Approved
Male,57,No,0,Graduate,No,4201,0,44,180,Clear,Rural,Hindu,OBC,Rejected
Male,39,Yes,0,Not_Graduate,No,1814,1308,187,120,Clear,Semiurban,Hindu,OBC,Approved
Male,65,No,2,Graduate,No,8131,0,237,240,Clear,Rural,Hindu,OBC,Approved
Male,49,No,2,Graduate,No,16262,0,30,60,Clear,Semiurban,Hindu,ST,Approved
Male,52,Yes,3+,Graduate,No,1758,2080,170,180,Unknown,Semiurban,Hindu,General,Rejected
Male,57,Yes,3+,Graduate,No,8973,1566,247,120,Defaulted,Semiurban,Christian,General,Rejected
Male,44,No,1,Graduate,No,2801,0,20,240,Clear,Semiurban,Christian,OBC,Approved
Male,32,Yes,3+,Graduate,No,10138,317,170,300,Clear,Rural,Christian,General,Approved
Male,25,No,3+,Graduate,No,11859,0,178,180,Clear,Urban,Muslim,OBC,Approved
Male,41,No,1,Graduate,No,2337,0,178,300,Clear,Rural,Hindu,OBC,Approved
Male,61,No,1,Graduate,No,1000,0,290,120,Defaulted,Semiurban,Muslim,SC,Rejected
Male,31,No,2,Not_Graduate,No,5485,0,143,240,Clear,Rural,Christian,General,Rejected
Male,44,No,1,Not_Graduate,No,2443,0,220,60,Clear,Semiurban,Other,SC,Approved
Female,53,Yes,3+,Graduate,No,3672,2648,72,240,Clear,Urban,Other,General,Rejected
Male,31,No,3+,Graduate,No,14171,0,182,240,Clear,Rural,Sikh,SC,Approved
Male,57,No,3+,Not_Graduate,No,6604,0,46,60,Clear,Semiurban,Hindu,ST,Approved
Female,52,No,0,Graduate,No,6904,0,31,180,Clear,Semiurban,Hindu,OBC,Approved
Male,47,Yes,3+,Graduate,Yes,8651,0,121,180,Clear,Semiurban,Hindu,OBC,Approved
Female,24,Yes,3+,Graduate,No,1831,650,211,120,Unknown,Urban,Hindu,SC,Rejected
Male,61,No,3+,Graduate,No,4718,0,92,60,Clear,Semiurban,Hindu,OBC,Approved
Female,63,No,3+,Graduate,No,5312,0,257,60,Unknown,Urban,Hindu,OBC,Rejected
Male,26,No,1,Graduate,Yes,14090,0,65,120,Clear,Semiurban,Hindu,General,Approved
Female,53,Yes,1,Graduate,No,5592,0,95,300,Clear,Urban,Christian,ST,Approved
Male,64,Yes,0,Graduate,No,5981,1262,217,360,Clear,Semiurban,Muslim,OBC,Approved
Male,52,Yes,3+,Not_Graduate,No,5054,150,77,180,Clear,Semiurban,Hindu,SC,Approved
Male,57,No,0,Not_Graduate,No,5012,0,169,60,Unknown,Urban,Hindu,OBC,Approved
Male,24,Yes,3+,Graduate,No,12967,1371,198,180,Clear,Semiurban,Other,OBC,Approved
