enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change
25798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,12,No
27758,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,Unknown,<10,Pvt Ltd,>4,19,No
8198,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,4,21,No
31592,city_65,0.802,Male,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Pvt Ltd,never,12,No
5420,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,8,No
1954,city_61,0.912999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,218,No
32793,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,<10,Pvt Ltd,never,34,No
5508,city_78,0.579,Male,Has relevent experience,Unknown,Graduate,STEM,6,Unknown,Unknown,never,29,No
18852,city_114,0.925999999999999,Male,No relevent experience,no_enrollment,High School,Unknown,2,10/49,Funded Startup,2,59,No
25719,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,2,<10,Early Stage Startup,1,26,No
17616,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,55,No
19775,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,2,76,No
14228,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,4,No
30274,city_103,0.92,Unknown,Has relevent experience,Part time course,Graduate,Other,1,<10,NGO,never,156,No
17246,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Early Stage Startup,1,10,No
28600,city_120,0.78,Male,No relevent experience,Unknown,Unknown,Unknown,3,Unknown,Unknown,never,129,No
13355,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Masters,STEM,1,10000+,Unknown,1,17,No
20176,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Unknown,never,12,No
8092,city_45,0.89,Unknown,Has relevent experience,no_enrollment,Masters,STEM,14,Unknown,Unknown,1,111,No
15926,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,26,No
9943,city_61,0.912999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,28,No
6099,city_10,0.895,Male,No relevent experience,no_enrollment,High School,Unknown,5,50-99,NGO,2,62,No
3751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,134,No
27395,city_50,0.895999999999999,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,145,No
8637,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Funded Startup,2,74,No
17371,city_158,0.765999999999999,Male,Has relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,1,131,No
4921,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,6,Unknown,Unknown,never,28,No
84,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,92,No
12995,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,12,No
14872,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,10,No
4989,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Unknown,1,90,No
7929,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,6,10/49,Pvt Ltd,4,5,No
15236,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,118,No
9872,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,3,81,No
1741,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,10,No
4961,city_145,0.555,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,17,No
10464,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,15,10/49,Pvt Ltd,1,10,No
27961,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,32,No
27449,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,94,No
3296,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Early Stage Startup,1,27,No
4576,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,240,No
25691,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,2,21,No
3804,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,23,No
12448,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Unknown,2,38,No
18240,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,130,No
20231,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,72,No
315,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,16,10000+,NGO,1,276,No
19645,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,23,No
33370,city_114,0.925999999999999,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,1,264,No
19455,city_76,0.698,Male,No relevent experience,Unknown,Unknown,Unknown,<1,Unknown,Unknown,never,41,No
15690,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,62,No
16874,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,16,Unknown,Pvt Ltd,1,5,No
24730,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,2,100-500,Pvt Ltd,1,30,No
30092,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,18,100-500,Pvt Ltd,2,6,No
14762,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,152,No
8215,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,3,20,No
29878,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,50-99,Pvt Ltd,1,90,No
9532,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,2,10/49,Pvt Ltd,2,72,No
28653,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,29,No
6131,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,never,37,No
3128,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,16,Unknown,Unknown,>4,60,No
1060,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,24,No
24097,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Pvt Ltd,1,14,No
1955,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,156,No
15052,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,44,No
23649,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,13,No
19170,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,45,No
20061,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Other,8,Unknown,Unknown,>4,54,No
24983,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Phd,STEM,7,1000-4999,Public Sector,1,81,No
21634,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,50,No
2746,city_150,0.698,Male,No relevent experience,no_enrollment,Masters,Humanities,<1,Unknown,Unknown,2,50,No
9930,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,121,No
30934,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,NGO,1,57,No
18320,city_149,0.689,Unknown,Has relevent experience,Unknown,Graduate,STEM,4,50-99,Pvt Ltd,3,31,No
6446,city_89,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,NGO,2,13,No
30730,city_136,0.897,Unknown,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,2,14,No
26127,city_138,0.836,Male,Has relevent experience,Full time course,High School,Unknown,9,50-99,Pvt Ltd,2,130,No
3387,city_46,0.762,Male,Has relevent experience,Full time course,High School,Unknown,2,<10,Funded Startup,2,36,No
22163,city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,Unknown,56,No
7457,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,140,No
2879,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52,No
24922,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,45,No
18436,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,Other,10,10/49,Pvt Ltd,1,130,No
6664,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Unknown,4,80,No
3104,city_94,0.698,Male,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Pvt Ltd,never,18,No
19049,city_44,0.725,Unknown,No relevent experience,Full time course,Masters,STEM,8,Unknown,Unknown,1,27,No
5080,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,4,28,No
13070,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Other,>4,104,No
20632,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,2,120,No
512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,3,No
27760,city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Early Stage Startup,2,132,No
6979,city_65,0.802,Unknown,Has relevent experience,no_enrollment,High School,Unknown,11,Unknown,Unknown,1,85,No
19268,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,113,No
10916,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,15,No
1134,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,3,23,No
19370,city_19,0.682,Unknown,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,260,No
6267,city_93,0.865,Male,Has relevent experience,no_enrollment,High School,Unknown,15,50-99,Pvt Ltd,4,63,No
25976,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,246,No
3946,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,1,2,No
27404,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,96,No
9786,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,21,No
20155,city_106,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,12,No
13251,city_103,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,8,Unknown,Unknown,never,110,No
27534,city_41,0.827,Male,Has relevent experience,no_enrollment,Graduate,Unknown,>20,10/49,Pvt Ltd,3,16,No
32145,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Arts,16,<10,Pvt Ltd,>4,36,No
12934,city_114,0.925999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,No
5006,city_160,0.92,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,5,Unknown,Unknown,never,82,No
7493,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,84,No
7390,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,18,No
13428,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Unknown,2,44,No
10586,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,20,No
19257,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,18,Unknown,Unknown,>4,38,No
24690,city_41,0.827,Unknown,Has relevent experience,Unknown,Masters,STEM,13,<10,Unknown,1,15,No
13311,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,2,26,No
4513,city_67,0.855,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,2,150,No
5435,city_99,0.915,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,1,113,No
10178,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,84,No
8148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,28,No
29846,city_126,0.479,Unknown,No relevent experience,Unknown,Primary School,Unknown,2,Unknown,Unknown,never,167,No
18902,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,10000+,Pvt Ltd,1,9,No
29763,city_36,0.893,Male,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,1,82,No
10582,city_36,0.893,Unknown,No relevent experience,no_enrollment,High School,Unknown,Unknown,Unknown,Unknown,never,44,No
16818,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,38,No
15934,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,60,No
19959,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,3,14,No
14827,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,12,1000-4999,Pvt Ltd,1,21,No
23184,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,12,No
23512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,No
25225,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Unknown,2,6,No
23121,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,15,1000-4999,Pvt Ltd,>4,98,No
3766,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,32,No
28415,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,60,No
23704,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,4,No
3033,city_67,0.855,Unknown,Has relevent experience,Full time course,Masters,STEM,12,Unknown,Unknown,2,91,No
18836,city_136,0.897,Unknown,No relevent experience,Full time course,Graduate,Unknown,3,Unknown,Unknown,never,37,No
7251,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,>4,246,No
16404,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,3,32,No
32081,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,50-99,Pvt Ltd,1,20,No
814,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,60,No
22918,city_41,0.827,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,500-999,Unknown,1,140,No
3839,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Public Sector,2,70,No
32073,city_114,0.925999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,74,No
48,city_23,0.899,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Pvt Ltd,1,37,No
9906,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,24,No
10227,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,44,No
8383,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,106,No
1881,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,3,<10,Early Stage Startup,3,44,No
4392,city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,22,No
12767,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,4,81,No
20323,city_103,0.92,Male,No relevent experience,no_enrollment,Unknown,Unknown,2,Unknown,Unknown,never,50,No
11092,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,39,No
19517,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Other,2,64,No
10751,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,324,No
26717,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,24,No
10545,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,112,No
3451,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,1,13,No
18348,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,17,No
31644,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,3,42,No
7336,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Funded Startup,2,26,No
20517,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,100-500,Pvt Ltd,3,37,No
7247,city_97,0.925,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Early Stage Startup,1,46,No
4717,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Unknown,Unknown,1,28,No
27828,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,30,No
19393,city_50,0.895999999999999,Male,No relevent experience,no_enrollment,Masters,Humanities,4,Unknown,Unknown,3,103,No
27897,city_83,0.922999999999999,Male,No relevent experience,no_enrollment,High School,Unknown,1,10/49,Pvt Ltd,1,114,No
25985,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Funded Startup,>4,308,No
16068,city_141,0.763,Unknown,Has relevent experience,Unknown,Masters,STEM,19,Unknown,Unknown,never,28,No
32447,city_149,0.689,Male,No relevent experience,no_enrollment,Graduate,STEM,12,<10,Public Sector,1,117,No
30601,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Pvt Ltd,never,18,No
25663,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,2,62,No
1160,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,10000+,Pvt Ltd,>4,45,No
32297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,5,No
23212,city_7,0.647,Male,No relevent experience,no_enrollment,Graduate,No Major,2,Unknown,Unknown,1,18,No
6279,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Public Sector,2,46,No
27255,city_114,0.925999999999999,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,23,No
5991,city_162,0.767,Unknown,Has relevent experience,Part time course,Graduate,STEM,12,Unknown,Unknown,never,94,No
12186,city_159,0.843,Unknown,No relevent experience,no_enrollment,Graduate,STEM,14,10/49,Public Sector,4,122,No
30511,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,Unknown,Unknown,2,35,No
33356,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,51,No
